Dataset,K,Repetition,Seed,Model,TunedParameters,DataBudgetProtocol,Method,Epsilon,Alpha,Accuracy,Unfairness,OptimizerSuccess,OptimizerStatus,OptimizerMessage,OptimizerIterations,PostprocessRuntimeSeconds,Convergence,SolverResidual,ProjectionRho,ProjectionMaxIterRequested,ProjectionDivergence,ProjectionMethod,TransportCalibrationDPGap,TransportObjective,TransportMIPSolver,TransportQPSolver
DRUG,4,16,160777,GBM,"{'reg_lambda': 50, 'reg_alpha': 0, 'num_leaves': np.int64(12), 'n_estimators': np.int64(43), 'min_child_samples': np.int64(16), 'max_depth': np.int64(11)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,16,160777,GBM,"{'reg_lambda': 50, 'reg_alpha': 0, 'num_leaves': np.int64(12), 'n_estimators': np.int64(43), 'min_child_samples': np.int64(16), 'max_depth': np.int64(11)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,16,160777,GBM,"{'reg_lambda': 50, 'reg_alpha': 0, 'num_leaves': np.int64(12), 'n_estimators': np.int64(43), 'min_child_samples': np.int64(16), 'max_depth': np.int64(11)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,16,160777,GBM,"{'reg_lambda': 50, 'reg_alpha': 0, 'num_leaves': np.int64(12), 'n_estimators': np.int64(43), 'min_child_samples': np.int64(16), 'max_depth': np.int64(11)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,RF,"{'n_estimators': np.int64(18), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(14)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,RF,"{'n_estimators': np.int64(18), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(14)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,RF,"{'n_estimators': np.int64(18), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(14)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,RF,"{'n_estimators': np.int64(18), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(14)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,RF,"{'n_estimators': np.int64(18), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(5), 'max_depth': np.int64(14)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,GBM,"{'reg_lambda': 10, 'reg_alpha': 20, 'num_leaves': np.int64(20), 'n_estimators': np.int64(115), 'min_child_samples': np.int64(53), 'max_depth': np.int64(10)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,GBM,"{'reg_lambda': 10, 'reg_alpha': 20, 'num_leaves': np.int64(20), 'n_estimators': np.int64(115), 'min_child_samples': np.int64(53), 'max_depth': np.int64(10)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,GBM,"{'reg_lambda': 10, 'reg_alpha': 20, 'num_leaves': np.int64(20), 'n_estimators': np.int64(115), 'min_child_samples': np.int64(53), 'max_depth': np.int64(10)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,GBM,"{'reg_lambda': 10, 'reg_alpha': 20, 'num_leaves': np.int64(20), 'n_estimators': np.int64(115), 'min_child_samples': np.int64(53), 'max_depth': np.int64(10)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,17,170777,GBM,"{'reg_lambda': 10, 'reg_alpha': 20, 'num_leaves': np.int64(20), 'n_estimators': np.int64(115), 'min_child_samples': np.int64(53), 'max_depth': np.int64(10)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,RF,"{'n_estimators': np.int64(77), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,RF,"{'n_estimators': np.int64(77), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,RF,"{'n_estimators': np.int64(77), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,RF,"{'n_estimators': np.int64(77), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,RF,"{'n_estimators': np.int64(77), 'min_samples_split': np.int64(8), 'min_samples_leaf': np.int64(6), 'max_depth': np.int64(3)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,GBM,"{'reg_lambda': 20, 'reg_alpha': 0, 'num_leaves': np.int64(35), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(36), 'max_depth': np.int64(2)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,GBM,"{'reg_lambda': 20, 'reg_alpha': 0, 'num_leaves': np.int64(35), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(36), 'max_depth': np.int64(2)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,GBM,"{'reg_lambda': 20, 'reg_alpha': 0, 'num_leaves': np.int64(35), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(36), 'max_depth': np.int64(2)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,GBM,"{'reg_lambda': 20, 'reg_alpha': 0, 'num_leaves': np.int64(35), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(36), 'max_depth': np.int64(2)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,18,180777,GBM,"{'reg_lambda': 20, 'reg_alpha': 0, 'num_leaves': np.int64(35), 'n_estimators': np.int64(87), 'min_child_samples': np.int64(36), 'max_depth': np.int64(2)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,RF,"{'n_estimators': np.int64(132), 'min_samples_split': np.int64(5), 'min_samples_leaf': np.int64(4), 'max_depth': np.int64(4)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,RF,"{'n_estimators': np.int64(132), 'min_samples_split': np.int64(5), 'min_samples_leaf': np.int64(4), 'max_depth': np.int64(4)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,RF,"{'n_estimators': np.int64(132), 'min_samples_split': np.int64(5), 'min_samples_leaf': np.int64(4), 'max_depth': np.int64(4)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,RF,"{'n_estimators': np.int64(132), 'min_samples_split': np.int64(5), 'min_samples_leaf': np.int64(4), 'max_depth': np.int64(4)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,RF,"{'n_estimators': np.int64(132), 'min_samples_split': np.int64(5), 'min_samples_leaf': np.int64(4), 'max_depth': np.int64(4)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,GBM,"{'reg_lambda': 20, 'reg_alpha': 1, 'num_leaves': np.int64(38), 'n_estimators': np.int64(83), 'min_child_samples': np.int64(22), 'max_depth': np.int64(2)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,GBM,"{'reg_lambda': 20, 'reg_alpha': 1, 'num_leaves': np.int64(38), 'n_estimators': np.int64(83), 'min_child_samples': np.int64(22), 'max_depth': np.int64(2)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,GBM,"{'reg_lambda': 20, 'reg_alpha': 1, 'num_leaves': np.int64(38), 'n_estimators': np.int64(83), 'min_child_samples': np.int64(22), 'max_depth': np.int64(2)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,GBM,"{'reg_lambda': 20, 'reg_alpha': 1, 'num_leaves': np.int64(38), 'n_estimators': np.int64(83), 'min_child_samples': np.int64(22), 'max_depth': np.int64(2)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,19,190777,GBM,"{'reg_lambda': 20, 'reg_alpha': 1, 'num_leaves': np.int64(38), 'n_estimators': np.int64(83), 'min_child_samples': np.int64(22), 'max_depth': np.int64(2)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,20,200777,reglog,{},paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,20,200777,reglog,{},paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,20,200777,reglog,{},paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,20,200777,reglog,{},paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,20,200777,reglog,{},paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,20,200777,RF,"{'n_estimators': np.int64(102), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(1), 'max_depth': np.int64(2)}",paper,FairProjection,,0.0,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,20,200777,RF,"{'n_estimators': np.int64(102), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(1), 'max_depth': np.int64(2)}",paper,FairProjection,,0.1,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,20,200777,RF,"{'n_estimators': np.int64(102), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(1), 'max_depth': np.int64(2)}",paper,FairProjection,,0.2,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,20,200777,RF,"{'n_estimators': np.int64(102), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(1), 'max_depth': np.int64(2)}",paper,FairProjection,,0.5,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
DRUG,4,20,200777,RF,"{'n_estimators': np.int64(102), 'min_samples_split': np.int64(4), 'min_samples_leaf': np.int64(1), 'max_depth': np.int64(2)}",paper,FairProjection,,0.75,,,False,failed,RuntimeError('`tf.data.Dataset` only supports Python-style iteration in eager mode or within tf.function.'),,,not_completed,,2.0,500.0,cross-entropy,tf,,,,
